ad_id,text,price_score,trust_score,urgency_score,actual_ctr,actual_cvr
183,Ad copy 183 with scores P:0.55 T:0.58 U:0.99,0.5467462899484707,0.5798539435753471,0.9886659779530574,0.05607390045908757,0.17175559537268778
184,Ad copy 184 with scores P:0.30 T:0.47 U:0.94,0.30229779756853403,0.47453091068311404,0.9385123611165511,0.04610256356192228,0.13920860942305183
185,Ad copy 185 with scores P:0.87 T:0.08 U:0.40,0.8654994362757964,0.07515798622368719,0.39553664191178894,0.048361471526839936,0.14572181704304507
186,Ad copy 186 with scores P:0.39 T:0.37 U:0.49,0.3871873403490882,0.3741881129136002,0.4943085240163455,0.054128931081235954,0.12152584348725344
187,Ad copy 187 with scores P:0.57 T:0.51 U:0.11,0.5669620433049265,0.512170732725381,0.10846366148528186,0.04126379388948722,0.13428907294029555
188,Ad copy 188 with scores P:0.97 T:0.42 U:0.06,0.9657631407659283,0.4207014887906929,0.06370848529373163,0.058077223315653674,0.16654373852925408
189,Ad copy 189 with scores P:0.10 T:0.68 U:0.51,0.09783387317947101,0.6846587801781828,0.5135872825642919,0.04940194216536915,0.09893913230473643
190,Ad copy 190 with scores P:0.94 T:0.51 U:0.31,0.9401161496907195,0.5098448087835886,0.31240117720574123,0.06375245865531769,0.1888073035647865
191,Ad copy 191 with scores P:0.94 T:0.61 U:0.93,0.9431021816896641,0.6104712624730855,0.9328567562471686,0.07454622352756379,0.21222088707318984
192,Ad copy 192 with scores P:0.35 T:0.63 U:0.21,0.3522393686479016,0.6330127023474998,0.20856161051518907,0.058622022371725924,0.10850126333455554
193,Ad copy 193 with scores P:0.36 T:0.69 U:0.22,0.361342495315665,0.6934717418078999,0.2162865450703514,0.04621260509109265,0.11212395405543558
194,Ad copy 194 with scores P:0.63 T:0.68 U:0.64,0.6259520095430475,0.6816040068619054,0.6443093472697066,0.06246603141708648,0.19673108250350096
195,Ad copy 195 with scores P:0.29 T:0.75 U:0.77,0.292953977220084,0.7534888900932507,0.7713806411520996,0.05227462145409917,0.127697987699185
196,Ad copy 196 with scores P:0.38 T:0.31 U:0.18,0.3798200489906729,0.3062225503406808,0.17810448584787497,0.04132129943535612,0.11322800564794333
197,Ad copy 197 with scores P:0.20 T:0.62 U:0.50,0.203573014520672,0.620496546375471,0.5004831006480024,0.04156293446907804,0.12135035281315276
198,Ad copy 198 with scores P:0.95 T:0.49 U:0.55,0.9450997778242085,0.4943764000533649,0.5524790547959211,0.06329464490253113,0.18933181629124532
199,Ad copy 199 with scores P:0.40 T:0.29 U:0.10,0.4016883674614464,0.285195900324388,0.09739242286553751,0.03981837743508441,0.11173010251846752
200,Ad copy 200 with scores P:0.10 T:0.23 U:0.20,0.09690652693968771,0.2336047510845538,0.20161709658026272,0.033023701101900324,0.08649842225220584
201,Ad copy 201 with scores P:0.30 T:0.81 U:0.99,0.3036309225953996,0.8106305863181325,0.9907140316104652,0.05324829846235468,0.1574253797027579
202,Ad copy 202 with scores P:0.24 T:0.50 U:0.14,0.24202073450197092,0.49813852928014124,0.13554487970231255,0.049224326796060154,0.09982449453126964
203,Ad copy 203 with scores P:0.84 T:0.87 U:0.93,0.8449603802247476,0.8722329242314971,0.9260967657259201,0.06684341226300018,0.19921613717481132
204,Ad copy 204 with scores P:0.92 T:0.88 U:0.03,0.9168353374551946,0.8807405508061965,0.03363282991053518,0.0717529801941893,0.18228053384108436
205,Ad copy 205 with scores P:0.10 T:0.55 U:0.30,0.10109934066583448,0.5540346672557237,0.3018668097488304,0.04356087116404058,0.10906578318897063
206,Ad copy 206 with scores P:0.06 T:0.15 U:0.27,0.05633228411455615,0.15265453660578765,0.26680317182038626,0.031638712226573086,0.08573934373441658
207,Ad copy 207 with scores P:0.74 T:0.84 U:0.12,0.7415467451599371,0.8391064870704035,0.1200204270452715,0.05322129916465478,0.17442691529141802
208,Ad copy 208 with scores P:0.53 T:0.28 U:0.76,0.5304025085727802,0.2806672664202432,0.7640352988441921,0.051420910458635255,0.13664975417216488
209,Ad copy 209 with scores P:0.81 T:0.45 U:0.42,0.8052888355287064,0.4548718930060136,0.4200951779446028,0.04550336286179964,0.16339705686401856
210,Ad copy 210 with scores P:0.03 T:0.68 U:0.66,0.034472959607494524,0.678035069506485,0.6615568272702204,0.03743028745107213,0.10572828149034656
211,Ad copy 211 with scores P:0.80 T:0.40 U:0.37,0.8008031088427048,0.3974317772360011,0.36696132785819413,0.05571432665320574,0.15510546011796852
212,Ad copy 212 with scores P:0.64 T:0.56 U:0.82,0.6420227474726159,0.5643743790462564,0.820676542629989,0.058617339392006126,0.17341749668205278
213,Ad copy 213 with scores P:0.28 T:0.92 U:0.56,0.28449033633542975,0.9198004783232263,0.5623995838420706,0.061741171185047995,0.1589411226500438
214,Ad copy 214 with scores P:0.36 T:0.78 U:0.65,0.3615238476028093,0.7821337954326621,0.6501866407538502,0.05602587186569233,0.1406398291953962
215,Ad copy 215 with scores P:0.97 T:0.79 U:0.58,0.9733562906577459,0.7935661830992183,0.5848267858185598,0.07087550519249422,0.20079788284655842
216,Ad copy 216 with scores P:0.28 T:0.00 U:0.55,0.2806453137057481,0.002736586250758344,0.5525957148602689,0.03529677957065684,0.10228175657826499
217,Ad copy 217 with scores P:0.50 T:0.42 U:0.96,0.5037293221211915,0.4188886479899684,0.9640732950002597,0.058479599255272664,0.1317527199189107
218,Ad copy 218 with scores P:0.09 T:0.49 U:0.54,0.08608892080655761,0.48512542280988413,0.5388881662786433,0.0417794669877653,0.10191771295038655
219,Ad copy 219 with scores P:0.65 T:0.68 U:0.39,0.6486557280186116,0.6751113494834767,0.39086529924837965,0.05155080385708938,0.1677071715235357
220,Ad copy 220 with scores P:0.07 T:0.33 U:0.95,0.0690828509644914,0.32750611362286697,0.9463218072806237,0.03830765671481847,0.1148029779648339
221,Ad copy 221 with scores P:0.29 T:0.49 U:0.45,0.29473007487110614,0.4915619504051071,0.453000770132273,0.045956318538352706,0.10985736703211524
222,Ad copy 222 with scores P:0.88 T:0.39 U:0.08,0.8786759751482965,0.3923218262101308,0.08473722689079,0.05336072043014007,0.18218065446138015
223,Ad copy 223 with scores P:0.70 T:0.60 U:0.17,0.6959413231184282,0.6034454585778144,0.16568341176442603,0.061217538935683456,0.14329772731765256
224,Ad copy 224 with scores P:0.71 T:0.53 U:0.25,0.7119881515708085,0.5281513793618986,0.24517110242556261,0.04683465123100642,0.15298575919432275
225,Ad copy 225 with scores P:0.11 T:0.95 U:0.28,0.1067094029073371,0.9455339747219416,0.27960991115358436,0.04625849449731075,0.12082436434936317
226,Ad copy 226 with scores P:0.74 T:0.72 U:0.06,0.7397002567047315,0.7216068731780602,0.060986226329237114,0.0476688148012125,0.1502476889094219
227,Ad copy 227 with scores P:0.12 T:0.86 U:0.37,0.11512417317920542,0.8643288008396565,0.37243782574678297,0.04534308578127351,0.11114962013983652
228,Ad copy 228 with scores P:0.28 T:0.37 U:0.12,0.279897569462199,0.36587593719363287,0.12243180458959202,0.04491762122627341,0.1105237673032593
229,Ad copy 229 with scores P:0.21 T:0.25 U:0.13,0.21263515915261744,0.250469075387603,0.1345933299660721,0.03414018299259687,0.07606456204445339
230,Ad copy 230 with scores P:0.74 T:0.87 U:0.71,0.7368104749854988,0.8673911034799207,0.7087424018293379,0.0755480575814567,0.2039273897552767
231,Ad copy 231 with scores P:1.00 T:0.58 U:0.37,0.9973548309917378,0.5831247775931863,0.3708581133140967,0.06737097637609617,0.21157588503268543
232,Ad copy 232 with scores P:0.21 T:0.08 U:0.92,0.20764102163200593,0.07981541608037868,0.9182657695434984,0.03479846656097405,0.09349477293276641
233,Ad copy 233 with scores P:0.37 T:0.13 U:0.08,0.3729267527491804,0.1255316505028682,0.08065538260590288,0.03524374405043456,0.09595980392885169
234,Ad copy 234 with scores P:0.52 T:0.05 U:0.96,0.5183872431944407,0.05157731515947506,0.9576800429426948,0.0568042780753079,0.1264931052007693
235,Ad copy 235 with scores P:0.06 T:0.06 U:0.04,0.060137114940740255,0.05693070365959896,0.039588896601037926,0.028080691542330907,0.05755608379966874
236,Ad copy 236 with scores P:0.73 T:0.54 U:0.59,0.7254275586239372,0.5384119254728488,0.5934568417659305,0.06018722803450322,0.15972659661461372
237,Ad copy 237 with scores P:0.96 T:0.56 U:0.19,0.9551515760887427,0.556440472568296,0.19051727836931864,0.06303671505123491,0.15344485511746792
238,Ad copy 238 with scores P:0.85 T:0.69 U:0.83,0.8466059626410912,0.693634015045937,0.8318134516681633,0.07675369974442887,0.1967221599571688
239,Ad copy 239 with scores P:0.82 T:0.87 U:0.79,0.8229683691729183,0.8685867979249026,0.7923651581229116,0.06902417931549786,0.19612939760641573
240,Ad copy 240 with scores P:0.83 T:0.28 U:0.35,0.8302642250948483,0.2840318916465123,0.3523190699244745,0.058528762470685544,0.16259135050790946
241,Ad copy 241 with scores P:0.74 T:0.12 U:0.11,0.7378158258717271,0.11747414818385027,0.10629761132488691,0.037739237908810695,0.1329661709191321
242,Ad copy 242 with scores P:0.76 T:0.65 U:0.22,0.7569635503020906,0.6516493231453444,0.21874599225824765,0.05210834439716429,0.14912867629461607
243,Ad copy 243 with scores P:0.82 T:0.01 U:0.32,0.8215371963925068,0.007580337759767075,0.3164158924405396,0.04922021527179537,0.1460203795733851
244,Ad copy 244 with scores P:0.74 T:0.22 U:0.27,0.7351857450463825,0.224045272868579,0.26812925467169557,0.051648152669220765,0.16226059770592538
245,Ad copy 245 with scores P:0.75 T:0.23 U:0.01,0.7518107074991096,0.23345067306907985,0.011884869729241077,0.041563487437694516,0.14196999049893155
246,Ad copy 246 with scores P:0.68 T:0.83 U:0.52,0.6777152898399337,0.827650243014862,0.5156533528438335,0.0632959509481999,0.17327639591764962
247,Ad copy 247 with scores P:0.96 T:0.50 U:0.85,0.9620952860400147,0.5049224908136789,0.8501289766182542,0.06578439094449379,0.21219386522156697
248,Ad copy 248 with scores P:0.53 T:0.44 U:0.47,0.5316872828917896,0.4398356945432924,0.4733346582864929,0.0519504656374577,0.16518158140573205
249,Ad copy 249 with scores P:0.04 T:0.71 U:0.27,0.04182782897381021,0.7098202395132561,0.2722108022161909,0.03496240836546687,0.10971952146364697
250,Ad copy 250 with scores P:0.21 T:0.31 U:0.87,0.21238860214905453,0.3126778166917762,0.8692035664111111,0.04651485840806737,0.12661749746584164
251,Ad copy 251 with scores P:0.56 T:0.26 U:0.22,0.5637875169091563,0.2579875518270959,0.22312001533955994,0.04804360623645194,0.10201000094509757
252,Ad copy 252 with scores P:0.47 T:0.13 U:0.01,0.46565437267012944,0.12576105216707578,0.009757310813872988,0.03978894588463901,0.09682731952288932
253,Ad copy 253 with scores P:0.00 T:0.85 U:0.61,0.00106878500999541,0.84747531998937,0.6086325963026408,0.05121484945003368,0.09666465806176092
254,Ad copy 254 with scores P:0.35 T:0.96 U:0.86,0.3497422455946544,0.9606324897052612,0.8637605396721362,0.05894541549185716,0.15610497093313241
255,Ad copy 255 with scores P:0.95 T:0.64 U:0.10,0.9476835459512333,0.6359925665624162,0.10455201941387149,0.06044787725388598,0.17411686511432067
256,Ad copy 256 with scores P:0.71 T:0.39 U:0.08,0.7064111708656798,0.3850374553848871,0.08359472491889486,0.05032753424074958,0.14441000973429424
257,Ad copy 257 with scores P:0.74 T:0.62 U:0.92,0.743275985466313,0.6223491773874017,0.9231502504306727,0.06457275907114345,0.1826307285078147
258,Ad copy 258 with scores P:0.46 T:0.96 U:0.04,0.46463025161292715,0.9576389241699762,0.04353644791285771,0.048651469638661446,0.13655630953409312
259,Ad copy 259 with scores P:0.97 T:0.87 U:0.43,0.9744088525752953,0.8680271969372811,0.4272251992601652,0.06760305172194225,0.22041309697679068
260,Ad copy 260 with scores P:0.62 T:0.55 U:0.48,0.6164241675849635,0.5465651932579813,0.479293601844641,0.046917042428043336,0.15026454770542613
261,Ad copy 261 with scores P:0.22 T:0.74 U:0.89,0.21565039449166923,0.7429921640722258,0.8926045442843035,0.0492651920114261,0.13438518540680655
262,Ad copy 262 with scores P:0.25 T:0.80 U:0.17,0.24914753330503114,0.8028804202100724,0.17011105360228929,0.04168994472587723,0.12987834791859731
263,Ad copy 263 with scores P:0.26 T:0.99 U:0.14,0.2582495716653014,0.9925026074358413,0.14284822705770173,0.052551944330102456,0.13449600125887176
264,Ad copy 264 with scores P:0.88 T:0.32 U:0.34,0.8763499059117967,0.3180527368438689,0.3419986178349259,0.0487863560064821,0.1544778992222997
265,Ad copy 265 with scores P:0.13 T:0.32 U:0.21,0.1294988367553852,0.31874713598753524,0.2080046907265436,0.029897931434992003,0.09092011725532222
266,Ad copy 266 with scores P:0.47 T:0.55 U:0.96,0.467007265392535,0.5454300750298664,0.9641109194091827,0.050899419381723515,0.15233782957803516
267,Ad copy 267 with scores P:0.28 T:0.06 U:0.67,0.27871740411209145,0.056200408961475046,0.6729510255157676,0.03517623990164533,0.09098278519073423
268,Ad copy 268 with scores P:0.55 T:0.60 U:0.18,0.5539940392586008,0.5956631142147809,0.17807346236062205,0.04573391996876991,0.1377702733368662
269,Ad copy 269 with scores P:0.99 T:0.85 U:0.02,0.9855179030395032,0.8541070887597146,0.024420760314868728,0.06771825536250266,0.195223005839165
270,Ad copy 270 with scores P:0.49 T:0.25 U:0.11,0.48791808762497246,0.24852387977733004,0.11076854492289356,0.03729242000903135,0.11111521180934628
271,Ad copy 271 with scores P:0.57 T:0.91 U:0.09,0.5714498101709633,0.9069558654945393,0.0860966837334789,0.050874648951790516,0.16865005685221074
272,Ad copy 272 with scores P:0.94 T:0.01 U:0.70,0.9360941195382302,0.005176000216387533,0.7040893636699996,0.046729621095312,0.15803325490644674
273,Ad copy 273 with scores P:0.88 T:0.78 U:0.22,0.8786034915926009,0.7772614495236547,0.21871469914495123,0.0625965972253289,0.18298938897094802
274,Ad copy 274 with scores P:0.50 T:0.10 U:0.85,0.49956664892659375,0.10011925538696331,0.8464969519369987,0.043179855039274406,0.11804508324468495
275,Ad copy 275 with scores P:1.00 T:0.91 U:0.25,0.9986852867044402,0.9086230418594605,0.24582694396278504,0.06968912188245373,0.19747547960584572
276,Ad copy 276 with scores P:0.93 T:0.02 U:0.21,0.9326176618398233,0.020468457821506525,0.21477209412055454,0.05238718936652043,0.1311286529853613
277,Ad copy 277 with scores P:0.22 T:0.74 U:1.00,0.2205202589968721,0.7358533711209728,0.9995686528690086,0.053477208076806663,0.12531415032977783
278,Ad copy 278 with scores P:0.92 T:0.31 U:0.41,0.9153398514067377,0.3104791872959335,0.40913845996700837,0.06699106588190079,0.17995558579161922
279,Ad copy 279 with scores P:0.44 T:0.62 U:0.83,0.44075881677063977,0.6170196080577601,0.8265741614034253,0.048704143898818816,0.14358423434409703
280,Ad copy 280 with scores P:0.73 T:0.69 U:0.48,0.7274708198618768,0.6939103185919002,0.4772680288375747,0.06512827011648069,0.19128187503341954
281,Ad copy 281 with scores P:0.36 T:0.36 U:0.65,0.36313314079939985,0.35805863869033894,0.651034014670822,0.051689388219473456,0.10225531173548276
282,Ad copy 282 with scores P:0.39 T:0.92 U:0.12,0.3859641592196037,0.9227925486060408,0.12293563162615417,0.056363924296475416,0.13089407470004383
283,Ad copy 283 with scores P:0.56 T:0.83 U:0.37,0.5608938091311794,0.8299167673812521,0.3712217857349277,0.052744618157434954,0.1601555001953862
284,Ad copy 284 with scores P:0.37 T:0.17 U:0.57,0.36734545112639116,0.17277751986660428,0.5684767716328648,0.04485711451861809,0.12915986898399245
285,Ad copy 285 with scores P:0.37 T:0.94 U:0.80,0.368912873297664,0.9384163586021195,0.8040783556658785,0.06342811560735037,0.15911099228620412
286,Ad copy 286 with scores P:0.77 T:0.55 U:0.45,0.7665462668704657,0.5540018217889153,0.4456574863633329,0.05361267811253505,0.1581405330080979
287,Ad copy 287 with scores P:0.21 T:0.46 U:0.49,0.20517543325377308,0.4606765606736327,0.49103001169217475,0.04007019868331728,0.10653950204594295
288,Ad copy 288 with scores P:0.99 T:0.53 U:0.89,0.9930954835805305,0.5314787288355154,0.8936459476278851,0.07269640321781151,0.20433279831088125
289,Ad copy 289 with scores P:0.57 T:0.66 U:0.44,0.5745050745662762,0.6585079241023155,0.44284846700488933,0.0613336055679297,0.1400200654830237
290,Ad copy 290 with scores P:0.05 T:0.45 U:0.81,0.05124429591423929,0.45221417524308427,0.806569239160892,0.03586231499538573,0.08742184305494619
291,Ad copy 291 with scores P:0.99 T:0.62 U:0.29,0.9930124640281616,0.6155337907451358,0.29406616596654866,0.07691995866684019,0.1828792029626943
292,Ad copy 292 with scores P:0.93 T:0.94 U:0.99,0.9270029668343716,0.9442129131739607,0.9949421109993537,0.07785629570637252,0.21966160777957097
293,Ad copy 293 with scores P:0.63 T:0.88 U:0.61,0.6315298848465619,0.8763170424999984,0.6089403660505348,0.05883620583699919,0.19042491229854064
294,Ad copy 294 with scores P:0.69 T:0.58 U:0.05,0.6932559397504084,0.5751382279843819,0.05026852993187536,0.06200322666752907,0.1572590322044654
295,Ad copy 295 with scores P:0.44 T:0.42 U:0.21,0.4401836226529009,0.423738667393427,0.20592245833726497,0.043110875550905,0.11645342254544228
296,Ad copy 296 with scores P:0.02 T:0.63 U:0.36,0.0171621274103938,0.628335118144375,0.36299678812254654,0.04089932007969337,0.0958879829481577
297,Ad copy 297 with scores P:0.98 T:0.96 U:0.92,0.9802192563688585,0.9613018761616965,0.9207017530091863,0.08478282658163605,0.22566984134323195
298,Ad copy 298 with scores P:0.56 T:0.75 U:0.58,0.5613362427442273,0.7468645256253359,0.5823940528887079,0.05917483003451476,0.15680655718140596
299,Ad copy 299 with scores P:0.13 T:0.11 U:0.79,0.12829614125984745,0.10807809023180137,0.7906587333754163,0.036934514982086455,0.0955602431341574
300,Ad copy 300 with scores P:0.87 T:0.64 U:0.25,0.8668366690823809,0.6387786623488106,0.24615603028827704,0.05860304836007035,0.17022053816703184
301,Ad copy 301 with scores P:0.53 T:0.37 U:0.04,0.5330018419078757,0.3715679662908201,0.04033509008400771,0.04984529153186352,0.1349389881160521
302,Ad copy 302 with scores P:0.56 T:0.33 U:0.11,0.5630312943801279,0.33031578816008367,0.10539905325572518,0.04811000901921793,0.12738286740613183
303,Ad copy 303 with scores P:0.29 T:0.67 U:0.15,0.28742013065799743,0.6731366241687436,0.15296398837765846,0.04144391476990854,0.11306391109410432
304,Ad copy 304 with scores P:0.64 T:0.58 U:0.58,0.6418544900599847,0.5824294033014161,0.5826071467613666,0.05462760365547536,0.16539196785934596
305,Ad copy 305 with scores P:0.05 T:0.88 U:0.15,0.05490971521321464,0.8816630496864474,0.1469425611048506,0.03388860982310253,0.10521653014303102
306,Ad copy 306 with scores P:0.89 T:0.09 U:0.13,0.8942403266318857,0.08578873371229678,0.1329784595210095,0.043909850979003316,0.1531548383458825
307,Ad copy 307 with scores P:0.27 T:0.24 U:0.20,0.26619463220235273,0.2442834423954401,0.20319550076124093,0.038333902043634044,0.10288776336905486
308,Ad copy 308 with scores P:0.19 T:0.78 U:0.62,0.19215008984611603,0.7824804650621883,0.6170214598247312,0.04387602395380539,0.14004778967690146
309,Ad copy 309 with scores P:0.27 T:0.45 U:0.94,0.27409852026417847,0.452658104894636,0.9384096151129019,0.0457517065079511,0.10729429637903466
310,Ad copy 310 with scores P:0.84 T:0.37 U:0.61,0.8415688079770492,0.36576967100812163,0.6077812894433615,0.0693685342639203,0.18324008810735382
311,Ad copy 311 with scores P:0.79 T:0.28 U:0.66,0.790082879667726,0.28215718867776507,0.663022893232937,0.06103139159094066,0.16349514596991965
312,Ad copy 312 with scores P:0.81 T:0.56 U:0.32,0.8129571445295734,0.5599304422791079,0.3186379312884957,0.062063352315131035,0.15561400176452786
313,Ad copy 313 with scores P:0.13 T:0.27 U:0.07,0.12529414011460172,0.26859426196153036,0.0656381447432095,0.028903529094637784,0.08053334267535536
314,Ad copy 314 with scores P:0.13 T:0.63 U:0.17,0.12607305069885189,0.625689658375533,0.17307293672499857,0.03466876458657647,0.08669918730741183
315,Ad copy 315 with scores P:0.27 T:0.07 U:0.58,0.2653606798811651,0.06963377755464983,0.5762057844505679,0.039981113379388276,0.10019014931196328
316,Ad copy 316 with scores P:0.48 T:0.25 U:0.94,0.4837154708765843,0.2506253931351694,0.9401419052955277,0.046832404222373766,0.1321125060710573
317,Ad copy 317 with scores P:0.13 T:0.43 U:0.39,0.12635229170413398,0.425189703991659,0.3869163185372567,0.038034000102925625,0.10669064959320428
318,Ad copy 318 with scores P:0.60 T:0.76 U:0.18,0.5966711990033052,0.7551868995591684,0.1779611141380587,0.06414781200026433,0.1562647935340191
319,Ad copy 319 with scores P:0.78 T:0.46 U:0.84,0.781233790099633,0.45591758524099735,0.8427393524702035,0.06680813019498519,0.1562086147612817
320,Ad copy 320 with scores P:0.42 T:0.48 U:0.18,0.41639994462874763,0.48324031842536286,0.18371632580169106,0.03915933787955222,0.12885670383860962
321,Ad copy 321 with scores P:0.35 T:0.06 U:0.87,0.35460506895834065,0.0611847800674461,0.868293738491712,0.04292703909739582,0.11222511919879925
322,Ad copy 322 with scores P:0.70 T:0.95 U:0.94,0.6957728912860182,0.9520741605574402,0.9406756636857262,0.06773365572943424,0.19439623525784766
323,Ad copy 323 with scores P:0.94 T:0.55 U:0.09,0.9362621640434874,0.5461833898354865,0.09409054479341006,0.055752177007282105,0.18271291847069532
324,Ad copy 324 with scores P:0.04 T:0.18 U:0.36,0.03786343341656084,0.17661851961103914,0.3572217740698801,0.0399077146774047,0.08595289691434399
325,Ad copy 325 with scores P:0.88 T:0.91 U:0.39,0.8767230165863334,0.9129448346654526,0.38962274485705173,0.061624975171067554,0.19277088315056307
326,Ad copy 326 with scores P:0.59 T:0.78 U:0.78,0.5871321193708807,0.7849764126442489,0.7803235029091489,0.06854804261989549,0.16556148967981354
327,Ad copy 327 with scores P:0.63 T:0.02 U:0.69,0.6323688171455415,0.0214639449282098,0.685987461165968,0.04225015185560449,0.14880940228485046
328,Ad copy 328 with scores P:0.44 T:0.84 U:0.77,0.4364547646761987,0.8405503978975799,0.7659570142782286,0.056414994126380645,0.16228780050426986
329,Ad copy 329 with scores P:0.73 T:0.16 U:0.14,0.73142377499005,0.15538228146131872,0.13660227680695525,0.036448479697749725,0.14049246518850603
330,Ad copy 330 with scores P:0.71 T:0.31 U:0.26,0.7053008777037432,0.3057306270260496,0.2564647154405971,0.05042491824441869,0.1348571220485222
331,Ad copy 331 with scores P:0.84 T:0.09 U:0.14,0.8385453403763096,0.08589724988799885,0.1399563975439977,0.04865339353163048,0.1283713027013714
332,Ad copy 332 with scores P:0.01 T:0.42 U:0.21,0.014828129472631901,0.41809175070560256,0.21423465321344726,0.02918529445503734,0.059479675682008015
333,Ad copy 333 with scores P:0.76 T:0.84 U:0.15,0.7612381370790623,0.8410750030146705,0.15424523438316884,0.05123655255459929,0.16367285523749406
334,Ad copy 334 with scores P:0.36 T:0.10 U:0.55,0.35516882616179624,0.09664261214152126,0.5520024083973454,0.038823002790277825,0.11046677159255029
335,Ad copy 335 with scores P:0.57 T:0.81 U:0.17,0.5721074362511162,0.8104723751709529,0.17312648112980455,0.04042533360795987,0.15095306705708947
336,Ad copy 336 with scores P:0.68 T:0.29 U:0.85,0.6787409032290909,0.29089551006480063,0.8509439929656363,0.0468140278163157,0.15221487241124015
337,Ad copy 337 with scores P:0.49 T:0.43 U:0.51,0.4859733224543905,0.4330389933211549,0.5090568922166046,0.051137637274166495,0.12230333933513164
338,Ad copy 338 with scores P:0.16 T:0.83 U:0.94,0.16081922659637804,0.826777918588788,0.9398757539319625,0.05526025225774845,0.1339320906564344
339,Ad copy 339 with scores P:0.83 T:0.04 U:0.08,0.8260939101232156,0.039101931339860285,0.07706655382979688,0.05181415840158583,0.1379851514281006
340,Ad copy 340 with scores P:0.13 T:0.87 U:0.31,0.12589772916125352,0.8733921153756158,0.30542636796458045,0.03890710065623255,0.11346435100494567
341,Ad copy 341 with scores P:0.89 T:0.93 U:0.03,0.8871099887873168,0.9257511718423369,0.026132506028153646,0.06338771377494215,0.19570754106110594
342,Ad copy 342 with scores P:0.39 T:0.89 U:0.31,0.3851608062408156,0.8901986273009809,0.312317150132437,0.05481842904288623,0.142959975099935
343,Ad copy 343 with scores P:0.24 T:0.03 U:0.28,0.2367618419836719,0.02507609000726363,0.27919095748540657,0.035234631012640454,0.08346254431462986
344,Ad copy 344 with scores P:0.29 T:0.70 U:0.05,0.2925374516233714,0.6997655874198323,0.053846689707690354,0.04888804366547915,0.11262508800345003
345,Ad copy 345 with scores P:0.54 T:0.74 U:0.35,0.5368727942398286,0.7404044210318623,0.3473336904524207,0.05568229627792122,0.14791082384440887
346,Ad copy 346 with scores P:0.44 T:0.17 U:0.11,0.43777513891073816,0.1681192061465091,0.1135920672704287,0.03812443062959249,0.11479683646310669
347,Ad copy 347 with scores P:0.81 T:0.56 U:0.97,0.814981560265131,0.5585247150351488,0.9720462742942042,0.06248111782030095,0.18533910658356795
348,Ad copy 348 with scores P:0.30 T:0.87 U:0.73,0.3049554701769781,0.8704333075789739,0.7302485080388128,0.05173025799065708,0.15053870833194627
349,Ad copy 349 with scores P:0.34 T:0.46 U:0.37,0.3365034107428744,0.4575523488845993,0.36566707808891963,0.04202368429420425,0.10989080416817551
350,Ad copy 350 with scores P:0.02 T:0.97 U:0.73,0.02239906994404328,0.9701633088137168,0.731025156629377,0.04380300818513319,0.12171025564716437
351,Ad copy 351 with scores P:0.50 T:0.36 U:0.55,0.5022203497970401,0.3554634827550309,0.5513163760271981,0.03914525616723229,0.1338316403208291
352,Ad copy 352 with scores P:0.73 T:0.50 U:0.39,0.725884377862754,0.49943138949645505,0.3866840722808442,0.057708940266015495,0.17721620322947723
353,Ad copy 353 with scores P:0.66 T:0.14 U:0.34,0.660823483443827,0.1428374157529303,0.3397196683798064,0.05188776992610011,0.13838148624272975
354,Ad copy 354 with scores P:0.55 T:0.32 U:0.92,0.5487209225844325,0.3233692902950185,0.9155295898470028,0.04613104914936312,0.1579119821921607
355,Ad copy 355 with scores P:0.49 T:0.92 U:0.55,0.4861489429987236,0.9154309491557984,0.5545046290746328,0.06958779598271242,0.13818489422419375
356,Ad copy 356 with scores P:0.65 T:0.18 U:0.44,0.6452138658928718,0.18011988165183213,0.44229085919796574,0.042710270111924284,0.137306395010814
357,Ad copy 357 with scores P:0.58 T:0.94 U:0.96,0.5796327317608007,0.9354480892525954,0.9576962260853606,0.07031446708237704,0.186476663356548
358,Ad copy 358 with scores P:0.07 T:0.65 U:0.22,0.06545342408917121,0.6548466257134087,0.2248896779611066,0.04362310797893289,0.09255408773571407
359,Ad copy 359 with scores P:0.75 T:0.98 U:0.90,0.7548044179681717,0.9757415371032921,0.9042891237537434,0.06598186408972165,0.21307015034308985
360,Ad copy 360 with scores P:0.04 T:0.44 U:0.66,0.036890524504872846,0.4433543709314163,0.6574279033333863,0.03667382644246651,0.08787969829704817
361,Ad copy 361 with scores P:0.73 T:0.29 U:0.19,0.7299602717017523,0.29498595050124976,0.1917635866746985,0.03958333257107545,0.12015406444675109
362,Ad copy 362 with scores P:0.45 T:0.62 U:0.62,0.4490931831427164,0.618189926727022,0.6218410129589994,0.05007187503803548,0.1617538058656877
363,Ad copy 363 with scores P:0.06 T:0.17 U:0.54,0.05915390164186651,0.1706583407051231,0.5362382358820459,0.03464623277194186,0.07744536287359481
364,Ad copy 364 with scores P:0.48 T:0.25 U:0.66,0.4818967451760158,0.2514567288667744,0.6619324126833755,0.04829704692051731,0.13877115443052299
365,Ad copy 365 with scores P:0.46 T:0.52 U:0.28,0.4602495970408118,0.5204430703893311,0.2804231681589128,0.04349197328765942,0.13157352834757619
366,Ad copy 366 with scores P:0.11 T:0.30 U:0.42,0.10567220574995839,0.30354158235391404,0.4183554789401106,0.04686207768125417,0.08784083293932195
